new_line_id,epe_line_id,voltage_V,length_km
694,ml_line_694,230000.0,50.95117956
695,ml_line_695,500000.0,256.78179119
696,ml_line_696,230000.0,11.87441365
697,ml_line_697,230000.0,120.23177429
698,ml_line_698,230000.0,137.52467443
699,ml_line_699,230000.0,16.5603272
700,ml_line_700,230000.0,35.299384
701,ml_line_701,230000.0,156.88839224
702,ml_line_702,500000.0,240.14139466
703,ml_line_703,345000.0,1.05992443
704,ml_line_704,500000.0,249.67596225
705,ml_line_705,500000.0,67.30743279
706,ml_line_706,230000.0,45.37978474
707,ml_line_707,500000.0,333.19609844
708,ml_line_708,230000.0,50.72875504
709,ml_line_709,230000.0,97.11407753
710,ml_line_710,500000.0,64.39204709
711,ml_line_711,230000.0,0.62012483
712,ml_line_712,500000.0,13.64930191
713,ml_line_713,230000.0,122.94496881
714,ml_line_714,230000.0,42.79784456
715,ml_line_715,230000.0,72.30136304
716,ml_line_716,525000.0,168.45126515
717,ml_line_717,230000.0,37.32742482
718,ml_line_718,345000.0,7.49704007
719,ml_line_719,500000.0,258.22780755
720,ml_line_720,230000.0,9.18602633
721,ml_line_721,230000.0,15.70072096
722,ml_line_722,230000.0,146.75468749
723,ml_line_723,345000.0,0.76719758
724,ml_line_724,500000.0,0.75144078
725,ml_line_725,230000.0,3.57599202
726,ml_line_726,230000.0,10.69891687
727,ml_line_727,230000.0,5.22326395
728,ml_line_728,500000.0,249.02746969
729,ml_line_729,440000.0,322.97247748
730,ml_line_730,345000.0,138.61266012
731,ml_line_731,230000.0,111.20809719
732,ml_line_732,230000.0,5.74955204
733,ml_line_733,230000.0,26.62663696
734,ml_line_734,230000.0,11.3170885
735,ml_line_735,230000.0,134.65041607
736,ml_line_736,500000.0,222.42142829
737,ml_line_737,230000.0,32.37347692
738,ml_line_738,230000.0,32.68165187
739,ml_line_739,230000.0,1.20917625
740,ml_line_740,500000.0,9.33940778
741,ml_line_741,500000.0,292.04176951
742,ml_line_742,230000.0,5.58603575
743,ml_line_743,230000.0,29.71511728
744,ml_line_744,230000.0,40.3608268
745,ml_line_745,500000.0,0.25810944
746,ml_line_746,500000.0,43.28598399
747,ml_line_747,230000.0,113.94262048
748,ml_line_748,230000.0,64.86251391
749,ml_line_749,230000.0,136.99716487
750,ml_line_750,230000.0,47.542242
751,ml_line_751,500000.0,144.34541783
752,ml_line_752,500000.0,141.32504614
753,ml_line_753,230000.0,0.993617
754,ml_line_754,230000.0,80.16884145
755,ml_line_755,525000.0,121.50911602
756,ml_line_756,500000.0,5.95705455
757,ml_line_757,345000.0,26.21887065
758,ml_line_758,500000.0,239.85177814
759,ml_line_759,500000.0,0.69241938
760,ml_line_760,230000.0,32.47485644
761,ml_line_761,765000.0,322.63281903
762,ml_line_762,230000.0,0.02008894
763,ml_line_763,230000.0,16.73900437
764,ml_line_764,230000.0,137.66153415
765,ml_line_765,230000.0,56.65462437
766,ml_line_766,230000.0,36.79707879
767,ml_line_767,230000.0,211.16393118
768,ml_line_768,440000.0,98.42792851
769,ml_line_769,345000.0,0.05269548
770,ml_line_770,500000.0,297.06068282
771,ml_line_771,440000.0,174.22198685
772,ml_line_772,345000.0,66.19957179
773,ml_line_773,345000.0,14.41590557
774,ml_line_774,230000.0,52.53746827
775,ml_line_775,500000.0,53.27177325
776,ml_line_776,230000.0,238.40575161
777,ml_line_777,230000.0,59.79365139
778,ml_line_778,345000.0,88.49159107
779,ml_line_779,230000.0,34.84119308
780,ml_line_780,230000.0,29.15562732
781,ml_line_781,230000.0,19.78235014
782,ml_line_782,230000.0,34.66110564
783,ml_line_783,525000.0,39.93140093
784,ml_line_784,500000.0,366.95167926
785,ml_line_785,230000.0,87.62575405
786,ml_line_786,230000.0,0.9016122
787,ml_line_787,230000.0,304.46406385
788,ml_line_788,230000.0,6.91721829
789,ml_line_789,230000.0,99.95538956
790,ml_line_790,230000.0,35.64237828
791,ml_line_791,230000.0,26.77027913
792,ml_line_792,500000.0,91.54286058
793,ml_line_793,500000.0,187.64588351
794,ml_line_794,500000.0,36.21013425
795,ml_line_795,230000.0,15.15328237
796,ml_line_796,500000.0,332.38246755
797,ml_line_797,230000.0,20.34949847
798,ml_line_798,440000.0,16.90403926
799,ml_line_799,345000.0,122.35452224
800,ml_line_800,500000.0,355.90700515
801,ml_line_801,230000.0,118.33884104
802,ml_line_802,230000.0,15.30499531
803,ml_line_803,230000.0,0.16705436
804,ml_line_804,230000.0,79.51744655
805,ml_line_805,230000.0,130.06114408
806,ml_line_806,500000.0,208.26939774
807,ml_line_807,500000.0,199.28294863
808,ml_line_808,230000.0,0.07594588
809,ml_line_809,230000.0,114.42915106
810,ml_line_810,230000.0,0.01247269
811,ml_line_811,230000.0,108.15098607
812,ml_line_812,230000.0,5.36843501
813,ml_line_813,500000.0,100.75381723
814,ml_line_814,500000.0,248.84679361
815,ml_line_815,500000.0,274.04921637
816,ml_line_816,230000.0,22.94010657
817,ml_line_817,230000.0,16.95540459
818,ml_line_818,230000.0,73.42627888
819,ml_line_819,230000.0,13.42571749
820,ml_line_820,230000.0,89.59691674
821,ml_line_821,230000.0,72.90255784
822,ml_line_822,230000.0,94.37889632
823,ml_line_823,345000.0,198.37567738
824,ml_line_824,500000.0,258.17244895
825,ml_line_825,230000.0,58.45633066
826,ml_line_826,230000.0,7.28774835
827,ml_line_827,500000.0,213.39447449
828,ml_line_828,230000.0,43.34240429
829,ml_line_829,230000.0,26.56030053
830,ml_line_830,230000.0,1.62338506
831,ml_line_831,345000.0,44.9276509
832,ml_line_832,230000.0,216.23314258
833,ml_line_833,500000.0,37.76629893
834,ml_line_834,230000.0,30.17398174
835,ml_line_835,230000.0,24.69738373
836,ml_line_836,230000.0,8.45270806
837,ml_line_837,230000.0,28.81331609
838,ml_line_838,230000.0,47.39290653
839,ml_line_839,230000.0,87.12819352
840,ml_line_840,345000.0,2.23603297
841,ml_line_841,230000.0,81.41158406
842,ml_line_842,230000.0,123.06458723
843,ml_line_843,230000.0,29.59466124
844,ml_line_844,230000.0,2.93476437
845,ml_line_845,230000.0,197.53351212
846,ml_line_846,230000.0,19.51041963
847,ml_line_847,230000.0,44.11583251
848,ml_line_848,230000.0,0.29549722
849,ml_line_849,345000.0,8.40956676
850,ml_line_850,230000.0,72.94322001
851,ml_line_851,500000.0,48.90312466
852,ml_line_852,230000.0,0.51753786
853,ml_line_853,230000.0,17.18685871
854,ml_line_854,525000.0,204.07445597
855,ml_line_855,230000.0,20.26627948
856,ml_line_856,230000.0,21.33176301
857,ml_line_857,500000.0,151.84505616
858,ml_line_858,230000.0,0.27076337
859,ml_line_859,132000.0,16.28437006
860,ml_line_860,525000.0,138.33277469
861,ml_line_861,230000.0,77.63489993
862,ml_line_862,500000.0,299.69964172
863,ml_line_863,440000.0,222.23877248
864,ml_line_864,230000.0,24.72563129
865,ml_line_865,230000.0,94.348945
866,ml_line_866,500000.0,223.8395858
867,ml_line_867,500000.0,328.22016722
868,ml_line_868,230000.0,111.78091601
869,ml_line_869,230000.0,0.47096428
870,ml_line_870,230000.0,6.27644224
871,ml_line_871,500000.0,42.77595041
872,ml_line_872,230000.0,30.37275087
873,ml_line_873,500000.0,134.8345653
874,ml_line_874,345000.0,184.77606992
875,ml_line_875,500000.0,181.90861659
876,ml_line_876,230000.0,3.90559904
877,ml_line_877,230000.0,16.55911362
878,ml_line_878,500000.0,159.22994206
879,ml_line_879,230000.0,19.40513122
880,ml_line_880,230000.0,160.42576789
881,ml_line_881,230000.0,36.08849009
882,ml_line_882,440000.0,140.37498264
883,ml_line_883,345000.0,5.9035222
884,ml_line_884,230000.0,110.46677784
885,ml_line_885,230000.0,110.46677784
886,ml_line_886,230000.0,110.46677784
887,ml_line_887,500000.0,96.45027366
888,ml_line_888,230000.0,26.64822157
889,ml_line_889,500000.0,333.16926381
890,ml_line_890,230000.0,82.81977703
891,ml_line_891,345000.0,45.25688269
892,ml_line_892,230000.0,35.58451392
893,ml_line_893,230000.0,41.25003133
894,ml_line_894,230000.0,155.20038444
895,ml_line_895,500000.0,180.95229701
896,ml_line_896,500000.0,69.54475117
897,ml_line_897,230000.0,74.78304106
898,ml_line_898,230000.0,7.43394973
899,ml_line_899,230000.0,84.9274718
900,ml_line_900,230000.0,148.83965475
901,ml_line_901,230000.0,148.83965475
902,ml_line_902,500000.0,0.47565343
903,ml_line_903,500000.0,255.84573678
904,ml_line_904,500000.0,192.94757399
905,ml_line_905,440000.0,5.22304515
906,ml_line_906,345000.0,35.36551945
907,ml_line_907,230000.0,44.09769899
908,ml_line_908,230000.0,7.15299909
909,ml_line_909,230000.0,2.28847736
910,ml_line_910,525000.0,220.32521862
911,ml_line_911,230000.0,37.303202
912,ml_line_912,345000.0,7.60742593
913,ml_line_913,345000.0,21.32499099
914,ml_line_914,500000.0,343.59283651
915,ml_line_915,230000.0,61.54937007
916,ml_line_916,230000.0,142.63535808
917,ml_line_917,230000.0,42.31579662
918,ml_line_918,230000.0,72.66696823
919,ml_line_919,230000.0,16.23180475
920,ml_line_920,500000.0,219.85070786
921,ml_line_921,230000.0,91.29919737
922,ml_line_922,230000.0,189.8444808
923,ml_line_923,230000.0,9.19707528
924,ml_line_924,525000.0,34.9035449
925,ml_line_925,500000.0,127.54666353
926,ml_line_926,230000.0,23.53117295
927,ml_line_927,230000.0,267.88701357
928,ml_line_928,230000.0,2.94247077
929,ml_line_929,500000.0,29.57684937
930,ml_line_930,230000.0,175.79293211
931,ml_line_931,230000.0,203.22183791
932,ml_line_932,230000.0,6.06795267
933,ml_line_933,500000.0,208.22612324
934,ml_line_934,230000.0,8.17044917
935,ml_line_935,230000.0,2.47879997
936,ml_line_936,230000.0,9.98396226
937,ml_line_937,765000.0,312.64085708
938,ml_line_938,230000.0,174.8951345
939,ml_line_939,230000.0,236.65240927
940,ml_line_940,230000.0,104.90716737
941,ml_line_941,230000.0,49.35378294
942,ml_line_942,230000.0,17.57498086
943,ml_line_943,440000.0,177.32840767
944,ml_line_944,345000.0,199.51955245
945,ml_line_945,500000.0,180.13464157
946,ml_line_946,230000.0,25.97386502
947,ml_line_947,230000.0,167.8307333
948,ml_line_948,230000.0,83.30802
949,ml_line_949,230000.0,17.60279868
950,ml_line_950,345000.0,200.52720156
951,ml_line_951,345000.0,107.3296363
952,ml_line_952,230000.0,0.0740013
953,ml_line_953,230000.0,86.38424901
954,ml_line_954,525000.0,79.11907668
955,ml_line_955,440000.0,9.18631021
956,ml_line_956,500000.0,346.72573966
957,ml_line_957,500000.0,0.66328832
958,ml_line_958,230000.0,52.88984097
959,ml_line_959,230000.0,58.1046215
960,ml_line_960,230000.0,111.03084894
961,ml_line_961,230000.0,105.61064178
962,ml_line_962,230000.0,25.77777444
963,ml_line_963,230000.0,112.36175526
964,ml_line_964,230000.0,43.25228002
965,ml_line_965,345000.0,5.32825804
966,ml_line_966,500000.0,134.76435546
967,ml_line_967,500000.0,198.20677724
968,ml_line_968,230000.0,30.61206894
969,ml_line_969,500000.0,9.01984346
970,ml_line_970,230000.0,51.7237066
971,ml_line_971,440000.0,224.28332881
972,ml_line_972,230000.0,41.58331231
973,ml_line_973,345000.0,43.10587119
974,ml_line_974,230000.0,1.54070031
975,ml_line_975,230000.0,18.0671085
976,ml_line_976,525000.0,0.60542788
977,ml_line_977,500000.0,343.96083426
978,ml_line_978,230000.0,24.03307078
979,ml_line_979,525000.0,20.47656434
980,ml_line_980,440000.0,69.11307301
981,ml_line_981,230000.0,9.74580386
982,ml_line_982,500000.0,87.24094839
983,ml_line_983,345000.0,26.214626
984,ml_line_984,230000.0,183.67381031
985,ml_line_985,230000.0,60.91666106
986,ml_line_986,230000.0,45.91207552
987,ml_line_987,500000.0,356.7059695
988,ml_line_988,230000.0,84.45294555
989,ml_line_989,230000.0,10.1760615
990,ml_line_990,500000.0,218.25512114
991,ml_line_991,230000.0,37.38991507
992,ml_line_992,525000.0,314.12042361
993,ml_line_993,440000.0,166.95195696
994,ml_line_994,500000.0,144.34488258
995,ml_line_995,230000.0,18.11797757
996,ml_line_996,230000.0,127.50613397
997,ml_line_997,500000.0,94.21161144
998,ml_line_998,500000.0,94.21161144
999,ml_line_999,230000.0,67.15814494
1000,ml_line_1000,345000.0,24.13685731
1001,ml_line_1001,230000.0,58.12720507
1002,ml_line_1002,230000.0,11.81943614
1003,ml_line_1003,230000.0,15.46060577
1004,ml_line_1004,230000.0,129.21468606
1005,ml_line_1005,230000.0,0.3148244
1006,ml_line_1006,230000.0,43.45667401
1007,ml_line_1007,345000.0,0.65243042
1008,ml_line_1008,230000.0,107.80740644
1009,ml_line_1009,230000.0,107.87170752
1010,ml_line_1010,500000.0,385.58250286
1011,ml_line_1011,500000.0,265.21119572
1012,ml_line_1012,230000.0,21.30644131
1013,ml_line_1013,230000.0,12.65144686
1014,ml_line_1014,500000.0,6.03104834
1015,ml_line_1015,230000.0,10.71767058
1016,ml_line_1016,345000.0,22.46406466
1017,ml_line_1017,345000.0,27.69967507
1018,ml_line_1018,230000.0,44.47234186
1019,ml_line_1019,500000.0,344.29239082
1020,ml_line_1020,500000.0,343.46774528
1021,ml_line_1021,230000.0,65.87879296
1022,ml_line_1022,230000.0,0.04357234
1023,ml_line_1023,230000.0,106.60446015
1024,ml_line_1024,230000.0,11.18073344
1025,ml_line_1025,525000.0,173.17112569
1026,ml_line_1026,345000.0,0.43778078
1027,ml_line_1027,230000.0,3.42757942
1028,ml_line_1028,500000.0,14.78102409
1029,ml_line_1029,500000.0,34.25242138
1030,ml_line_1030,230000.0,187.79268136
1031,ml_line_1031,500000.0,356.88945491
1032,ml_line_1032,230000.0,58.13522392
1033,ml_line_1033,230000.0,28.42414015
1034,ml_line_1034,230000.0,326.36374593
1035,ml_line_1035,230000.0,18.61556613
1036,ml_line_1036,230000.0,196.83681227
1037,ml_line_1037,230000.0,0.07541653
1038,ml_line_1038,230000.0,173.38588721
1039,ml_line_1039,230000.0,13.13163658
1040,ml_line_1040,500000.0,7.99702045
1041,ml_line_1041,230000.0,45.09455385
1042,ml_line_1042,230000.0,32.69956353
1043,ml_line_1043,230000.0,90.8657255
1044,ml_line_1044,230000.0,40.59900449
1045,ml_line_1045,230000.0,4.21265943
1046,ml_line_1046,230000.0,65.65292395
1047,ml_line_1047,525000.0,0.70485323
1048,ml_line_1048,230000.0,0.09926601
1049,ml_line_1049,345000.0,5.10535607
1050,ml_line_1050,230000.0,50.41935347
1051,ml_line_1051,230000.0,138.51991187
1052,ml_line_1052,230000.0,177.74023186
1053,ml_line_1053,440000.0,86.71093332
1054,ml_line_1054,230000.0,87.27753888
1055,ml_line_1055,230000.0,3.45169367
1056,ml_line_1056,230000.0,155.98622565
1057,ml_line_1057,230000.0,131.09947856
1058,ml_line_1058,230000.0,19.35932453
1059,ml_line_1059,230000.0,1.6758091
1060,ml_line_1060,500000.0,5.26070046
1061,ml_line_1061,230000.0,102.06998238
1062,ml_line_1062,230000.0,79.62163775
1063,ml_line_1063,765000.0,265.24725726
1064,ml_line_1064,230000.0,40.59189879
1065,ml_line_1065,500000.0,133.72435974
1066,ml_line_1066,500000.0,182.19285209
1067,ml_line_1067,230000.0,19.47979425
1068,ml_line_1068,230000.0,42.93363864
1069,ml_line_1069,230000.0,6.13489228
1070,ml_line_1070,230000.0,1.91971213
1071,ml_line_1071,500000.0,109.00721341
1072,ml_line_1072,345000.0,198.35698166
1073,ml_line_1073,500000.0,258.11115815
1074,ml_line_1074,500000.0,317.97983113
1075,ml_line_1075,230000.0,6.29771201
1076,ml_line_1076,230000.0,96.01133994
1077,ml_line_1077,500000.0,0.7737167
1078,ml_line_1078,230000.0,61.11955002
1079,ml_line_1079,230000.0,19.81513449
1080,ml_line_1080,500000.0,195.07319041
1081,ml_line_1081,230000.0,43.96416192
1082,ml_line_1082,230000.0,64.79850273
1083,ml_line_1083,230000.0,196.76101405
1084,ml_line_1084,525000.0,235.21465643
1085,ml_line_1085,230000.0,278.81466919
1086,ml_line_1086,440000.0,49.43410135
1087,ml_line_1087,500000.0,105.21079069
1088,ml_line_1088,230000.0,0.71402055
1089,ml_line_1089,230000.0,2.02378176
1090,ml_line_1090,230000.0,200.0158814
1091,ml_line_1091,345000.0,150.3726005
1092,ml_line_1092,230000.0,11.9800099
1093,ml_line_1093,230000.0,9.94374726
1094,ml_line_1094,500000.0,14.0048355
1095,ml_line_1095,230000.0,0.49767701
1096,ml_line_1096,230000.0,0.05509811
1097,ml_line_1097,345000.0,200.20357207
1098,ml_line_1098,500000.0,32.65275197
1099,ml_line_1099,500000.0,56.00278535
1100,ml_line_1100,230000.0,240.67135764
1101,ml_line_1101,230000.0,33.57606982
1102,ml_line_1102,230000.0,53.65108307
1103,ml_line_1103,230000.0,0.02761042
1104,ml_line_1104,525000.0,1.94576463
1105,ml_line_1105,230000.0,181.17189739
1106,ml_line_1106,345000.0,156.75275726
1107,ml_line_1107,230000.0,9.64987858
1108,ml_line_1108,230000.0,37.62923303
1109,ml_line_1109,230000.0,119.04770523
1110,ml_line_1110,230000.0,22.8796811
1111,ml_line_1111,345000.0,62.70929841
1112,ml_line_1112,230000.0,37.24682363
1113,ml_line_1113,230000.0,189.55720533
1114,ml_line_1114,500000.0,37.83885882
1115,ml_line_1115,230000.0,67.11186923
1116,ml_line_1116,230000.0,64.68859619
1117,ml_line_1117,525000.0,252.53420914
1118,ml_line_1118,230000.0,5.69133236
1119,ml_line_1119,230000.0,74.74292387
1120,ml_line_1120,500000.0,127.58707306
1121,ml_line_1121,230000.0,232.71969796
1122,ml_line_1122,500000.0,0.80221337
1123,ml_line_1123,230000.0,80.16525635
1124,ml_line_1124,525000.0,267.96116096
1125,ml_line_1125,765000.0,305.60959414
1126,ml_line_1126,230000.0,147.61643946
1127,ml_line_1127,230000.0,207.73505749
1128,ml_line_1128,230000.0,76.15151115
1129,ml_line_1129,230000.0,4.80531
1130,ml_line_1130,230000.0,3.63204467
1131,ml_line_1131,230000.0,20.13127853
1132,ml_line_1132,230000.0,123.40920714
1133,ml_line_1133,500000.0,106.23186458
1134,ml_line_1134,500000.0,202.11188378
1135,ml_line_1135,230000.0,15.27769263
1136,ml_line_1136,230000.0,165.31868324
1137,ml_line_1137,500000.0,41.68942145
1138,ml_line_1138,230000.0,228.63348041
1139,ml_line_1139,230000.0,0.36618639
1140,ml_line_1140,230000.0,0.07410435
1141,ml_line_1141,230000.0,86.60993387
1142,ml_line_1142,500000.0,177.6763355
1143,ml_line_1143,230000.0,27.61837038
1144,ml_line_1144,138000.0,50.13159895
1145,ml_line_1145,440000.0,1.02062792
1146,ml_line_1146,230000.0,25.68040159
1147,ml_line_1147,500000.0,0.66561628
1148,ml_line_1148,230000.0,52.40091942
1149,ml_line_1149,230000.0,116.52581342
1150,ml_line_1150,230000.0,129.24830892
1151,ml_line_1151,230000.0,13.47970234
1152,ml_line_1152,230000.0,264.48516145
1153,ml_line_1153,230000.0,93.9122487
1154,ml_line_1154,230000.0,21.52810589
1155,ml_line_1155,230000.0,69.0903853
1156,ml_line_1156,230000.0,18.18107454
1157,ml_line_1157,230000.0,8.67725171
1158,ml_line_1158,230000.0,87.56826374
1159,ml_line_1159,230000.0,30.52115164
1160,ml_line_1160,525000.0,203.43002342
1161,ml_line_1161,230000.0,10.03708099
1162,ml_line_1162,230000.0,116.15120258
1163,ml_line_1163,440000.0,28.52500208
1164,ml_line_1164,345000.0,30.21880723
1165,ml_line_1165,500000.0,67.3592822
1166,ml_line_1166,230000.0,172.62652252
1167,ml_line_1167,230000.0,64.87370692
1168,ml_line_1168,440000.0,165.9575303
1169,ml_line_1169,500000.0,31.92200141
1170,ml_line_1170,500000.0,8.82144393
1171,ml_line_1171,230000.0,7.78707032
1172,ml_line_1172,345000.0,215.29148699
1173,ml_line_1173,345000.0,180.83544687
1174,ml_line_1174,230000.0,22.60893647
1175,ml_line_1175,345000.0,60.97966666
1176,ml_line_1176,345000.0,31.89845115
1177,ml_line_1177,230000.0,2.22208791
1178,ml_line_1178,230000.0,84.45080962
1179,ml_line_1179,230000.0,51.04315662
1180,ml_line_1180,500000.0,104.09498032
1181,ml_line_1181,345000.0,81.4280122
1182,ml_line_1182,230000.0,0.38152157
1183,ml_line_1183,230000.0,25.54761396
1184,ml_line_1184,500000.0,199.22593489
1185,ml_line_1185,500000.0,87.2873008
1186,ml_line_1186,230000.0,25.690123
1187,ml_line_1187,230000.0,199.02661092
1188,ml_line_1188,440000.0,23.3151204
1189,ml_line_1189,500000.0,56.49365614
1190,ml_line_1190,230000.0,50.40666096
1191,ml_line_1191,230000.0,118.39066521
1192,ml_line_1192,230000.0,139.77300778
1193,ml_line_1193,230000.0,12.65324072
1194,ml_line_1194,500000.0,6.25288297
1195,ml_line_1195,230000.0,10.0488092
1196,ml_line_1196,345000.0,22.48183745
1197,ml_line_1197,500000.0,0.74752923
1198,ml_line_1198,230000.0,0.04545122
1199,ml_line_1199,230000.0,1.69114824
1200,ml_line_1200,525000.0,56.67632999
1201,ml_line_1201,230000.0,28.77330728
1202,ml_line_1202,500000.0,94.9635379
1203,ml_line_1203,500000.0,94.9635379
1204,ml_line_1204,230000.0,28.82003111
1205,ml_line_1205,500000.0,356.88576921
1206,ml_line_1206,230000.0,34.65116747
1207,ml_line_1207,230000.0,10.05727679
1208,ml_line_1208,230000.0,9.3245624
1209,ml_line_1209,230000.0,27.92451382
1210,ml_line_1210,230000.0,0.30940032
1211,ml_line_1211,230000.0,32.67128737
1212,ml_line_1212,440000.0,43.88131608
1213,ml_line_1213,230000.0,11.62898526
1214,ml_line_1214,230000.0,77.17887426
1215,ml_line_1215,230000.0,30.69290989
1216,ml_line_1216,230000.0,145.16826835
1217,ml_line_1217,230000.0,13.74699893
1218,ml_line_1218,440000.0,10.76223743
1219,ml_line_1219,500000.0,26.54617658
1220,ml_line_1220,440000.0,142.40690944
1221,ml_line_1221,230000.0,187.86001823
1222,ml_line_1222,230000.0,102.56151855
1223,ml_line_1223,230000.0,37.07190135
1224,ml_line_1224,230000.0,50.94384172
1225,ml_line_1225,230000.0,156.39865644
1226,ml_line_1226,500000.0,214.33756572
1227,ml_line_1227,230000.0,13.10425636
1228,ml_line_1228,525000.0,50.61619706
1229,ml_line_1229,500000.0,14.76455606
1230,ml_line_1230,230000.0,65.98098138
1231,ml_line_1231,500000.0,230.73985328
1232,ml_line_1232,500000.0,62.36697424
1233,ml_line_1233,500000.0,2.05063289
1234,ml_line_1234,500000.0,1.53189723
1235,ml_line_1235,230000.0,0.11469994
1236,ml_line_1236,345000.0,5.11699692
1237,ml_line_1237,345000.0,151.84608928
1238,ml_line_1238,230000.0,14.83790028
1239,ml_line_1239,230000.0,138.5069085
1240,ml_line_1240,230000.0,86.07979387
1241,ml_line_1241,500000.0,265.13699988
1242,ml_line_1242,230000.0,137.05055223
1243,ml_line_1243,230000.0,137.05055223
1244,ml_line_1244,230000.0,64.33315451
1245,ml_line_1245,230000.0,36.07643663
1246,ml_line_1246,230000.0,136.42683681
1247,ml_line_1247,500000.0,219.2745656
1248,ml_line_1248,230000.0,17.73607359
1249,ml_line_1249,230000.0,21.23438753
1250,ml_line_1250,230000.0,1.53666254
1251,ml_line_1251,230000.0,195.98717069
1252,ml_line_1252,525000.0,91.92444812
1253,ml_line_1253,345000.0,75.46653613
1254,ml_line_1254,230000.0,0.03615813
1255,ml_line_1255,500000.0,55.19084747
1256,ml_line_1256,500000.0,243.08526739
1257,ml_line_1257,230000.0,13.63157097
1258,ml_line_1258,345000.0,21.07490555
1259,ml_line_1259,500000.0,322.1241471
1260,ml_line_1260,230000.0,46.43492138
1261,ml_line_1261,230000.0,59.41336087
1262,ml_line_1262,525000.0,117.05182397
1263,ml_line_1263,345000.0,103.18884266
1264,ml_line_1264,230000.0,114.41736605
1265,ml_line_1265,345000.0,255.50999643
1266,ml_line_1266,230000.0,120.34944121
1267,ml_line_1267,230000.0,3.40681143
1268,ml_line_1268,230000.0,161.60668588
1269,ml_line_1269,500000.0,258.01426637
1270,ml_line_1270,500000.0,189.48263661
1271,ml_line_1271,230000.0,23.48121257
1272,ml_line_1272,525000.0,166.99921352
1273,ml_line_1273,500000.0,245.41410654
1274,ml_line_1274,230000.0,51.44969494
1275,ml_line_1275,230000.0,147.59073169
1276,ml_line_1276,500000.0,255.34809618
1277,ml_line_1277,500000.0,39.40158312
1278,ml_line_1278,230000.0,0.05420173
1279,ml_line_1279,500000.0,83.271066
1280,ml_line_1280,500000.0,140.73152724
1281,ml_line_1281,230000.0,73.44818668
1282,ml_line_1282,500000.0,222.51031416
1283,ml_line_1283,500000.0,293.66814975
1284,ml_line_1284,230000.0,2.01605511
1285,ml_line_1285,345000.0,0.75923733
1286,ml_line_1286,230000.0,3.49909587
1287,ml_line_1287,230000.0,0.63501375
1288,ml_line_1288,230000.0,23.60644029
1289,ml_line_1289,230000.0,106.77292482
1290,ml_line_1290,230000.0,13.51148704
1291,ml_line_1291,230000.0,16.00095398
1292,ml_line_1292,230000.0,100.03502596
1293,ml_line_1293,230000.0,48.13729362
1294,ml_line_1294,230000.0,12.19657325
1295,ml_line_1295,230000.0,1.53035568
1296,ml_line_1296,69000.0,6.0855559
1297,ml_line_1297,440000.0,103.92875165
1298,ml_line_1298,500000.0,259.66943165
1299,ml_line_1299,230000.0,111.18865712
1300,ml_line_1300,230000.0,3.22652434
1301,ml_line_1301,230000.0,146.89368558
1302,ml_line_1302,230000.0,0.72543087
1303,ml_line_1303,500000.0,0.70043492
1304,ml_line_1304,230000.0,32.46132019
1305,ml_line_1305,500000.0,196.40219781
1306,ml_line_1306,500000.0,9.3416132
1307,ml_line_1307,230000.0,94.90484163
1308,ml_line_1308,500000.0,69.6195468
1309,ml_line_1309,230000.0,49.55353709
1310,ml_line_1310,230000.0,9.99958171
1311,ml_line_1311,525000.0,60.71556954
1312,ml_line_1312,525000.0,10.91739224
1313,ml_line_1313,345000.0,34.82698336
1314,ml_line_1314,230000.0,87.51099385
1315,ml_line_1315,345000.0,104.34850911
1316,ml_line_1316,230000.0,44.2889626
1317,ml_line_1317,230000.0,50.09637375
1318,ml_line_1318,440000.0,9.17122264
1319,ml_line_1319,500000.0,237.31689866
1320,ml_line_1320,230000.0,5.64537926
1321,ml_line_1321,230000.0,29.24054738
1322,ml_line_1322,230000.0,66.62157434
1323,ml_line_1323,500000.0,173.26270825
1324,ml_line_1324,500000.0,165.92404108
1325,ml_line_1325,345000.0,55.12620555
1326,ml_line_1326,230000.0,7.43690282
1327,ml_line_1327,230000.0,72.028657
1328,ml_line_1328,230000.0,199.23334357
1329,ml_line_1329,230000.0,16.29206073
1330,ml_line_1330,500000.0,1.50546743
1331,ml_line_1331,230000.0,13.53873612
1332,ml_line_1332,230000.0,6.81569989
1333,ml_line_1333,230000.0,59.45362783
1334,ml_line_1334,230000.0,49.05887109
1335,ml_line_1335,230000.0,51.6622753
1336,ml_line_1336,230000.0,105.59630826
1337,ml_line_1337,500000.0,187.60506256
1338,ml_line_1338,500000.0,297.77184666
1339,ml_line_1339,500000.0,174.77848872
1340,ml_line_1340,230000.0,99.11703618
1341,ml_line_1341,230000.0,19.76266166
1342,ml_line_1342,230000.0,122.42758251
1343,ml_line_1343,525000.0,136.93492403
1344,ml_line_1344,500000.0,332.35047507
1345,ml_line_1345,230000.0,52.79291436
1346,ml_line_1346,440000.0,165.82615875
1347,ml_line_1347,345000.0,14.41004658
1348,ml_line_1348,500000.0,13.76510965
1349,ml_line_1349,230000.0,28.35623673
1350,ml_line_1350,500000.0,182.31928092
1351,ml_line_1351,230000.0,30.32208278
1352,ml_line_1352,230000.0,8.30728318
1353,ml_line_1353,230000.0,50.18199034
1354,ml_line_1354,230000.0,40.47296801
1355,ml_line_1355,230000.0,0.17348241
1356,ml_line_1356,230000.0,58.99716915
